Order ID,Customer Name,Email,Phone,Address,City,State,Zip Code,Country,Product,Category,Quantity,Price per Unit,Total Price,Order Date
ORD-100131,Philip Kelley,rogerbernard@lee.com,743-877-5683x709,4843 Jennifer Lake,West Cynthiabury,Nevada,19939,Namibia,Jeans,Clothing,5,121.90 USD,609.50 USD,2025-04-16
ORD-100132,Matthew Diaz,alicia71@gmail.com,(326)761-5884x689,1655 Phillips Meadow,Port David,Missouri,96192,New Caledonia,Vacuum Cleaner,Home,5,438.75 USD,"2,193.75 USD",2025-01-21
ORD-100133,James Miller,timothybrandt@kennedy.org,(513)368-6757x849,510 Haynes Centers,West Julian,Arizona,63452,Malta,Air Purifier,Home,5,437.56 USD,"2,187.80 USD",2025-02-01
ORD-100134,Julie Navarro,kendracardenas@hotmail.com,+1-782-818-0278x51461,351 David Crossroad Apt. 184,Suttonland,Wyoming,66641,Malawi,Smartphone,Electronics,4,242.72 USD,970.88 USD,2025-02-11
ORD-100135,Sean Williams,charlesmartin@gmail.com,925.689.8240x3433,729 Cheryl Square Apt. 807,Lesterchester,Alabama,93506,Qatar,Microwave,Home,1,287.54 USD,287.54 USD,2025-03-18
ORD-100136,Nathan Black,sandra42@gmail.com,+1-487-037-8486x976,35234 Dawn Lights Apt. 151,Port Danielbury,Utah,61911,Cuba,Smartphone,Electronics,4,33.06 USD,132.24 USD,2025-03-16
ORD-100137,Susan Solis,thomasjustin@gmail.com,9335486303,7717 Ayala Union,East Linda,Louisiana,98681,Congo,Non-fiction,Books,2,103.75 USD,207.50 USD,2025-03-06
ORD-100138,Jason Hamilton,erika47@kim-perez.com,165-785-8892x072,473 Lamb Brooks Suite 180,Rodriguezstad,Florida,50827,French Guiana,Biography,Books,5,214.97 USD,"1,074.85 USD",2025-03-08
ORD-100139,Tonya Johnson,williamsrobert@gmail.com,813-397-1586,3175 Kelly Streets,North Normanchester,Georgia,51580,Antigua and Barbuda,Laptop,Electronics,1,22.80 USD,22.80 USD,2025-02-21
ORD-100140,Tyler Morton,lisajones@yahoo.com,(670)239-5270x2613,48411 Jacqueline Stravenue Suite 899,Rodriguezside,Colorado,95276,Seychelles,Non-fiction,Books,1,170.36 USD,170.36 USD,2025-04-14
ORD-100141,Parker Ross,lisadunn@yahoo.com,(407)077-2366,3738 Carr Union Suite 781,Leeside,Oregon,88824,Wallis and Futuna,Biography,Books,1,233.89 USD,233.89 USD,2025-04-25
ORD-100142,Melissa Clark,urojas@richmond-black.com,+1-235-501-2262,79426 Lisa Groves,Lake Sandra,Connecticut,35015,Netherlands Antilles,Sneakers,Clothing,4,250.69 USD,"1,002.76 USD",2025-04-21
ORD-100143,Theresa Elliott,ambervillanueva@yahoo.com,(955)513-4929,000 Ellis Haven Suite 206,East Rebecca,Montana,40224,Zambia,Face Cream,Beauty,5,479.06 USD,"2,395.30 USD",2025-02-17
ORD-100144,Daniel Parker MD,christopher97@marsh-white.com,412.103.0215,3849 Cook Square Apt. 806,New Robertview,Florida,95480,Liberia,Smartphone,Electronics,4,324.38 USD,"1,297.52 USD",2025-03-14
ORD-100145,Jessica Lee,osanchez@harris.com,607-834-2950,9480 Horton Isle Suite 508,West Michelleberg,Montana,78484,Samoa,Blender,Home,5,134.81 USD,674.05 USD,2025-02-20
ORD-100146,William Romero,ubriggs@nguyen.org,029.676.8847x641,77234 Brian Plains,Saundersfort,Pennsylvania,40451,Mauritius,Smartwatch,Electronics,5,291.59 USD,"1,457.95 USD",2025-04-21
ORD-100147,Andres Hoover,briangraves@richardson.com,+1-280-878-4184x8027,591 Derrick Expressway Apt. 474,Moyerburgh,Wisconsin,84548,Guatemala,Non-fiction,Books,2,149.46 USD,298.92 USD,2025-04-02
ORD-100148,Daniel Rodgers,melissaortiz@mitchell.biz,293.512.7965,767 Lisa Inlet Suite 390,Mcleanfurt,Illinois,64711,Honduras,Smartwatch,Electronics,5,283.29 USD,"1,416.45 USD",2025-03-05
ORD-100149,Lydia Dunlap,samanthale@hotmail.com,246-828-5190x496,67115 Bird Club,New Colleen,Virginia,69081,Equatorial Guinea,Blender,Home,5,466.44 USD,"2,332.20 USD",2025-03-03
ORD-100150,Emily George,matthewmurphy@moore.com,942.304.6212x137,8652 Chelsea Squares,Lake Tiffany,South Carolina,35379,Sri Lanka,Headphones,Electronics,2,140.07 USD,280.14 USD,2025-04-15
ORD-100151,Austin Schmidt,rayala@bailey.info,(348)799-7214x9212,57429 David Forges Apt. 218,North Patricia,Kansas,21138,Saint Barthelemy,Fiction,Books,1,72.00 USD,72.00 USD,2025-02-22
ORD-100152,Jamie Higgins,mjohnson@hotmail.com,+1-489-053-8108x80672,270 Patrick Cove,Port Jeffreyview,Virginia,75054,Antarctica (the territory South of 60 deg S),Smartwatch,Electronics,3,241.74 USD,725.22 USD,2025-01-23
ORD-100153,Anna Brown,whitneytaylor@hotmail.com,995-250-1613x66136,612 Eric Keys Suite 981,Burkeburgh,Delaware,67037,Italy,Non-fiction,Books,2,447.51 USD,895.02 USD,2025-02-12
ORD-100154,Anthony Hall,christina84@solomon.com,(579)896-0445,36145 Campbell Mountains Apt. 990,Richardchester,Utah,54202,Gabon,Sneakers,Clothing,2,473.17 USD,946.34 USD,2025-03-17
ORD-100155,Kent Carrillo,hwagner@navarro-turner.com,954.086.6691x010,10306 Katie Camp,North Mark,Utah,82613,Ghana,Air Purifier,Home,4,304.61 USD,"1,218.44 USD",2025-05-10
ORD-100156,Edwin Moore,jgray@hotmail.com,(225)007-1910x933,766 Frank Centers Suite 479,Townsendhaven,Texas,96789,Syrian Arab Republic,Sneakers,Clothing,4,497.87 USD,"1,991.48 USD",2025-01-25
ORD-100157,Shannon Sweeney,christinebooth@gmail.com,(240)845-0928,786 Jerry Well Apt. 468,Whiteview,Indiana,95545,Samoa,Jeans,Clothing,3,464.17 USD,"1,392.51 USD",2025-02-05
ORD-100158,Rita Cardenas,jmonroe@alvarado-perry.com,934-706-8974x055,1934 Heath Spur,North Brandy,Virginia,78910,Ireland,Smartphone,Electronics,5,448.44 USD,"2,242.20 USD",2025-03-22
ORD-100159,Sarah Ayers,bhorton@hotmail.com,6414159095,527 Lawrence Pines Apt. 778,Port Ronald,New York,13929,Malta,Blender,Home,4,111.63 USD,446.52 USD,2025-04-17
ORD-100160,Amy Smith,ogarcia@yahoo.com,490.832.1369x355,2543 Berry Crest Apt. 465,Changland,Missouri,72539,Portugal,Jacket,Clothing,1,233.54 USD,233.54 USD,2025-03-13
ORD-100161,Sally Lozano,samantha90@carlson-kirby.com,481-484-5281x53344,5908 Vargas Mews Suite 136,South Christopher,Mississippi,90419,Sudan,Headphones,Electronics,4,430.78 USD,"1,723.12 USD",2025-02-21
ORD-100162,Christopher Ross,zkelley@perez.biz,+1-112-107-2301x863,612 Allen Cape Suite 785,Lake John,Wyoming,95501,Christmas Island,Headphones,Electronics,3,486.06 USD,"1,458.18 USD",2025-04-06
ORD-100163,Heather Wells,vargasana@mcdonald.info,522.250.3515,2815 Colleen Crescent Suite 099,Lake Timothy,Illinois,54443,Chile,Blender,Home,2,274.13 USD,548.26 USD,2025-01-01
ORD-100164,Eric Gross,smithandrea@yahoo.com,218.635.0678,2608 Johnathan Dam,North Laurenside,Oregon,94391,Saint Pierre and Miquelon,Smartphone,Electronics,4,308.02 USD,"1,232.08 USD",2025-02-20
ORD-100165,Dustin Hart,thomasmorgan@ellis-hawkins.com,822.030.9360x3514,589 Robinson Plaza,Lake Heather,Massachusetts,54361,Micronesia,Face Cream,Beauty,1,339.03 USD,339.03 USD,2025-04-27
ORD-100166,Tracy Cole MD,gateskiara@long.com,001-522-984-1874x44221,8932 Valerie Orchard,South Laura,Connecticut,77734,Faroe Islands,Fiction,Books,1,351.66 USD,351.66 USD,2025-01-15
ORD-100167,Alan Pena,anthonywood@spears.biz,951-806-1425x924,034 Megan Meadows Apt. 677,South Meganville,Massachusetts,26588,Italy,Microwave,Home,2,280.20 USD,560.40 USD,2025-04-26
ORD-100168,Michael Meyers,richardsontimothy@arnold.biz,174.438.9979,913 Victor Harbors Apt. 935,Alexanderport,Louisiana,97485,Saint Helena,Microwave,Home,5,342.88 USD,"1,714.40 USD",2025-04-09
ORD-100169,Amanda Greer,taylor28@hotmail.com,(678)492-9608,2458 Julie Cove Suite 562,Amytown,Connecticut,34983,Niger,Blender,Home,5,111.84 USD,559.20 USD,2025-04-02
ORD-100170,Austin Wood,andrew11@hotmail.com,+1-408-867-8693x5652,78976 Ward Pike Apt. 540,Reginaldland,Alaska,27533,Ghana,Microwave,Home,5,426.14 USD,"2,130.70 USD",2025-02-04
ORD-100171,Christian Smith MD,claudiaclark@rodriguez-mcdonald.com,(445)164-4570,747 Woodward Via,Lake Lori,Georgia,46543,Romania,Face Cream,Beauty,2,419.21 USD,838.42 USD,2025-03-19
ORD-100172,Charlene Franklin,melanieharrington@whitehead.com,001-149-022-1706,424 Angela Key Suite 485,Michaelland,Arkansas,65971,Rwanda,Lipstick,Beauty,3,10.65 USD,31.95 USD,2025-03-06
ORD-100173,Curtis Chen,mejiamichael@sanders.org,762.791.5443x986,064 Lisa Well Apt. 967,Mooreburgh,Michigan,12217,Kiribati,Smartphone,Electronics,3,64.94 USD,194.82 USD,2025-03-27
ORD-100174,Garrett Aguilar,deborahortega@mcneil-weber.info,001-539-257-6750,253 Phillips Union Apt. 464,Tanyaton,New Hampshire,63786,Tajikistan,Fiction,Books,3,415.59 USD,"1,246.77 USD",2025-01-06
ORD-100175,Elizabeth Lozano,austin17@mitchell.com,2880954810,9524 Garcia Plaza Suite 770,Michaelafort,Alabama,38078,Venezuela,Perfume,Beauty,3,236.44 USD,709.32 USD,2025-05-12
ORD-100176,Michelle Little,josephpeter@hotmail.com,001-956-7324x2846,602 Nicholas Mission Apt. 615,Port Monica,Iowa,12695,Yemen,Lipstick,Beauty,4,280.62 USD,"1,122.48 USD",2025-04-30
ORD-100177,Holly Nixon,alexandra74@frank.com,(426)089-8647x0080,816 Webb Garden Apt. 219,South Amyland,Maine,37545,Mexico,Blender,Home,1,416.91 USD,416.91 USD,2025-03-28
ORD-100178,Daniel Morton,kristinfrank@jackson.net,675.425.0890x7438,02347 Turner Lodge,Mcbridemouth,Arizona,59694,Angola,Vacuum Cleaner,Home,3,481.26 USD,"1,443.78 USD",2025-05-06
ORD-100179,Angela Mitchell,tbass@gmail.com,(350)167-7929x883,2160 Thomas Junction Suite 935,Nelsontown,Alabama,65908,Cyprus,Air Purifier,Home,1,218.12 USD,218.12 USD,2025-05-03
ORD-100180,Ruth Hickman,patrick26@gmail.com,001-873-493-6447x3157,69989 Jessica Harbors Apt. 321,Brownview,Alaska,31303,Costa Rica,Biography,Books,3,247.16 USD,741.48 USD,2025-04-12
ORD-100181,Angela Peterson,solson@romero.org,475-530-5499x4737,6659 Wheeler Landing,Adamburgh,Colorado,59731,Korea,Face Cream,Beauty,1,327.01 USD,327.01 USD,2025-03-10
ORD-100182,Kristina Knight,jeffreyclark@yahoo.com,396.399.9511x13632,3885 Stephanie Manors Apt. 253,South Christinabury,Florida,68295,Serbia,Vacuum Cleaner,Home,4,496.59 USD,"1,986.36 USD",2025-03-28
ORD-100183,Mary Hernandez,michelecruz@hotmail.com,001-346-930-7528,940 Amanda Hollow Apt. 785,Collinsshire,Minnesota,51075,Libyan Arab Jamahiriya,Perfume,Beauty,4,65.28 USD,261.12 USD,2025-04-12
ORD-100184,Amanda Davis,dmitchell@perez-huang.com,186.495.0843x807,75773 Nunez Hollow Suite 971,Welchberg,Virginia,91032,Barbados,Perfume,Beauty,1,98.66 USD,98.66 USD,2025-05-04
ORD-100185,Sharon Douglas,samuel88@spence.com,+1-253-450-1784x4576,53958 Nicole Avenue,West Leslieview,Colorado,91682,Maldives,Jeans,Clothing,4,90.20 USD,360.80 USD,2025-04-24
ORD-100186,James Williams,browntimothy@gmail.com,278-769-9274,8620 Jones Fall Apt. 750,Daniellemouth,Kansas,58021,Saint Helena,Biography,Books,3,129.67 USD,389.01 USD,2025-04-03
ORD-100187,Craig Day,rwilson@hernandez.com,776-958-4860x94533,56217 Munoz Club,Port Ashley,Utah,62556,Hong Kong,Lipstick,Beauty,3,296.96 USD,890.88 USD,2025-05-12
ORD-100188,Shirley Calderon,nbarrett@yahoo.com,+1-087-296-0366,692 Miller Walk Apt. 542,South Jasonchester,Kentucky,15214,Canada,Microwave,Home,2,247.87 USD,495.74 USD,2025-03-30
ORD-100189,Jeffrey Mccarthy,chrismartin@gmail.com,4985986649,84428 Medina Square Apt. 091,Port Michael,Mississippi,47545,Botswana,Blender,Home,4,469.41 USD,"1,877.64 USD",2025-04-16
ORD-100190,Kenneth Ramirez,taylorchristopher@gmail.com,(288)365-1955,6941 Carolyn Stravenue,West Juliehaven,Rhode Island,8943,Bahamas,T-shirt,Clothing,5,25.85 USD,129.25 USD,2025-02-03
ORD-100191,Jeremy Archer,mooremorgan@williams.com,+1-897-873-3497x0357,1028 Frederick Parkways Suite 726,New Jonathanside,Ohio,32965,Maldives,Microwave,Home,4,100.95 USD,403.80 USD,2025-02-24
ORD-100192,Deborah Hamilton,owagner@yahoo.com,017.099.2298x4776,500 Watts Mountains Apt. 439,Phillipsville,South Dakota,854,Singapore,Blender,Home,2,460.00 USD,920.00 USD,2025-02-13
ORD-100193,Jordan Simmons,christopher73@gmail.com,107.208.3692,229 Hernandez Brook Apt. 074,East Laurenbury,Arkansas,37487,French Guiana,Smartwatch,Electronics,5,188.28 USD,941.40 USD,2025-03-13
ORD-100194,Deborah Willis,villarrealnicole@sanders.com,583-727-3820x6237,8998 Marshall Square,South Stevenport,Colorado,66602,Norway,Smartwatch,Electronics,1,317.14 USD,317.14 USD,2025-03-21
ORD-100195,Susan Smith,jeffreybarker@li.com,994-360-7347,60421 Alyssa Freeway,Jamesfort,Mississippi,20497,Azerbaijan,Blender,Home,3,50.62 USD,151.86 USD,2025-02-14
ORD-100196,Cassandra Davis,hawkinsjames@hotmail.com,936-273-8356x492,1078 Johns Lakes Suite 811,Rowlandborough,West Virginia,16927,Aruba,Sneakers,Clothing,4,57.56 USD,230.24 USD,2025-01-28
ORD-100197,Mark Brock,hoffmanbrandon@gmail.com,213.925.8849x8692,200 Patricia Spring Apt. 552,Stevenchester,Illinois,58534,French Southern Territories,Laptop,Electronics,4,457.33 USD,"1,829.32 USD",2025-01-17
ORD-100198,Kristen Taylor,troy80@hotmail.com,(294)875-2973,677 Austin Extension Suite 086,East Beverly,South Dakota,69412,Korea,Jacket,Clothing,4,102.17 USD,408.68 USD,2025-04-12
ORD-100199,Eugene Marshall,knappglenn@gmail.com,(938)817-2442x603,985 Douglas Station,Romanberg,Kansas,82109,Nicaragua,Laptop,Electronics,5,138.82 USD,694.10 USD,2025-03-28
ORD-100200,Angela Diaz,keithmartinez@yahoo.com,(901)877-5125,80549 Rodney Stream Suite 426,Lauraside,Tennessee,99459,Monaco,Shampoo,Beauty,1,53.13 USD,53.13 USD,2025-03-01
ORD-100201,Michael Mays,donna47@gmail.com,1275549272,905 Jonathon Divide Apt. 121,Ryanborough,Colorado,93425,China,Jacket,Clothing,5,267.53 USD,"1,337.65 USD",2025-04-17
ORD-100202,Jeffrey Taylor,ashleyphillips@gmail.com,(475)157-7734x855,798 Michael Tunnel Apt. 222,East Anthonyhaven,North Carolina,47369,Greenland,Air Purifier,Home,4,142.21 USD,568.84 USD,2025-02-07
ORD-100203,Rachel Thomas,patricia87@gmail.com,600-058-8446x10005,7066 Latoya Cove Apt. 868,Lake Jimmybury,Oklahoma,55781,Rwanda,Jeans,Clothing,2,453.80 USD,907.60 USD,2025-03-27
ORD-100204,Jared Lawson,hannahlowe@yahoo.com,319.149.7571x802,984 Stewart Shore,Morganmouth,Washington,81601,Brunei Darussalam,Non-fiction,Books,1,24.02 USD,24.02 USD,2025-01-14
ORD-100205,Jonathan Baker,claytonlacey@gmail.com,(243)459-5616x051,1036 Edward Views Apt. 583,Williammouth,Florida,52672,Guatemala,Fiction,Books,3,100.93 USD,302.79 USD,2025-04-11
ORD-100206,John Lee,thomasharmon@conley.com,(569)698-0773,581 Thomas Union Apt. 171,Aaronville,Pennsylvania,94166,Cayman Islands,Biography,Books,2,325.73 USD,651.46 USD,2025-03-17
ORD-100207,Christopher Barnes,williamlucas@gmail.com,001-427-415-9826x3049,782 Pennington Groves,West William,Louisiana,63018,Albania,Blender,Home,4,115.75 USD,463.00 USD,2025-04-19
ORD-100208,Monica Baker,johnsongary@gmail.com,+1-116-288-9475x048,948 Garcia Stravenue,Cisnerosfort,Montana,94260,India,Lipstick,Beauty,1,248.85 USD,248.85 USD,2025-04-29
ORD-100209,Steven Tyler,drakemindy@hotmail.com,444.456.1356x2518,998 Moore Mountains,Port Belinda,Minnesota,45406,Saint Helena,Face Cream,Beauty,5,373.10 USD,"1,865.50 USD",2025-02-22
ORD-100210,Richard Mclaughlin,serickson@hamilton.info,145-562-0597x396,1919 Larson Lake,Hodgetown,Alaska,11747,Faroe Islands,Biography,Books,2,284.76 USD,569.52 USD,2025-04-16
ORD-100211,Dana Green,bryantjulie@yahoo.com,2399575107,4737 Christy Flats,New Gary,California,37988,United States Virgin Islands,Biography,Books,1,243.03 USD,243.03 USD,2025-03-22
ORD-100212,Evelyn Thomas,roberttownsend@allen.com,412-094-3148x91924,79249 Jennifer Lake Suite 335,South Stephenside,Wisconsin,3423,Cambodia,Lipstick,Beauty,1,168.00 USD,168.00 USD,2025-01-16
ORD-100213,Brian Bryant,lynchkelsey@malone.com,(260)855-2701x2001,763 Anderson Trace Suite 510,Debratown,Louisiana,28176,Bolivia,Smartphone,Electronics,5,61.01 USD,305.05 USD,2025-04-22
ORD-100214,Marissa Werner,melody61@hotmail.com,(858)560-1210,16005 Thomas Knolls,Jessicatown,New Hampshire,88322,Sri Lanka,Air Purifier,Home,1,134.88 USD,134.88 USD,2025-03-11
ORD-100215,John Morgan,mhernandez@jacobson.biz,232.906.3026x010,25959 Shepard Square,West Justintown,Wisconsin,56200,Qatar,Headphones,Electronics,4,267.49 USD,"1,069.96 USD",2025-01-17
ORD-100216,Nicholas Myers,qhill@smith-mendez.net,(769)004-2811x61974,27077 Ball Parkways,Kennedyburgh,New Jersey,8016,Tajikistan,Sneakers,Clothing,3,363.39 USD,"1,090.17 USD",2025-03-30
ORD-100217,Mrs. Kimberly Blevins MD,jeremyeaton@jarvis.com,+1-816-570-3756x958,6343 Schwartz Fork Apt. 924,East Davidmouth,Massachusetts,35096,Japan,Non-fiction,Books,5,29.77 USD,148.85 USD,2025-01-09
ORD-100218,Stephanie Mccoy,kentfelicia@campbell.com,(366)287-6493,1005 Mariah Inlet Suite 796,Rodrigueztown,Alabama,73151,Myanmar,Jeans,Clothing,1,232.63 USD,232.63 USD,2025-05-02
ORD-100219,Jordan Johnson,jeremyrandolph@gmail.com,517-845-7915x1189,506 Lindsay Camp,New Phillip,Delaware,47968,Central African Republic,Comics,Books,4,156.16 USD,624.64 USD,2025-03-21
ORD-100220,Juan White,broach@hotmail.com,001-759-275-9286x861,356 Tyrone Lights Apt. 347,Port Loritown,Michigan,52144,Equatorial Guinea,Vacuum Cleaner,Home,3,223.32 USD,669.96 USD,2025-01-05
ORD-100221,Margaret Mitchell,ecastro@fitzgerald-perez.net,001-117-488-4452x456,0787 Mcneil Corners,Port Brandon,Alabama,65114,South Georgia and the South Sandwich Islands,Non-fiction,Books,4,26.27 USD,105.08 USD,2025-03-01
ORD-100222,Misty Thompson,lanemartin@ross.biz,001-988-285-3215x61393,788 Sellers Lakes Apt. 462,East Kathyview,Missouri,84620,Macedonia,Face Cream,Beauty,2,338.15 USD,676.30 USD,2025-04-25
ORD-100223,Brenda Gomez MD,john80@johnston-hines.com,+1-102-961-6046x242,384 Patricia Greens Apt. 640,Gonzalesview,Louisiana,74924,Luxembourg,Smartphone,Electronics,1,312.85 USD,312.85 USD,2025-01-25
ORD-100224,Heather Hernandez,jennifer44@yahoo.com,300-813-2052x3538,3453 Arthur Spring,South Anthonyburgh,Mississippi,34031,Paraguay,Face Cream,Beauty,1,53.37 USD,53.37 USD,2025-01-15
ORD-100225,Maurice Reyes,johnfoster@pham.com,(417)003-5634,72678 Andrew Fork Suite 534,Paynefurt,Alabama,6076,Bosnia and Herzegovina,Jacket,Clothing,5,27.85 USD,139.25 USD,2025-03-13
ORD-100226,Maria Duke,sanchezamy@moore.org,+1-525-809-2178x230,3798 Sandra Highway,East Derekshire,New York,66322,Honduras,Comics,Books,2,457.47 USD,914.94 USD,2025-03-19
ORD-100227,Eric Nelson,tristanolson@gmail.com,+1-341-869-9153x329,72880 Ortiz Spring Apt. 439,Taylorton,Maine,83929,Brunei Darussalam,Sneakers,Clothing,4,411.88 USD,"1,647.52 USD",2025-02-12
ORD-100228,Rachel Barr,ukelly@chan.com,4307869290,507 Teresa Extension Apt. 186,Franklinside,Indiana,69831,Spain,Non-fiction,Books,4,343.34 USD,"1,373.36 USD",2025-02-19
ORD-100229,Nicholas Irwin,jacksontravis@gmail.com,(112)889-5099,702 Salazar Glen Suite 811,Robertsland,Maryland,52536,Tunisia,Sneakers,Clothing,1,83.11 USD,83.11 USD,2025-02-25
ORD-100230,Danielle Blankenship,lesliemclaughlin@hotmail.com,629.373.9240x285,20049 Warren Orchard,New Karaland,Idaho,7524,Japan,Smartphone,Electronics,4,119.67 USD,478.68 USD,2025-03-02
ORD-100231,Raymond Mitchell,pbrooks@hotmail.com,+1-397-922-3373x061,6608 Smith Center,Wardbury,Louisiana,71700,Jordan,Headphones,Electronics,1,412.83 USD,412.83 USD,2025-01-10
ORD-100232,Benjamin Irwin,laura86@hotmail.com,(418)546-3971,38404 Cindy Common Suite 909,Adamsbury,Arizona,51585,Senegal,Smartwatch,Electronics,3,443.41 USD,"1,330.23 USD",2025-01-22
ORD-100233,Rebecca Johnson,ksmith@wright.com,961-642-5593x909,411 Summer Ford,Bowenport,Florida,66238,Colombia,Face Cream,Beauty,4,282.96 USD,"1,131.84 USD",2025-04-10
ORD-100234,Keith Graves,joshuaortiz@hotmail.com,655.535.7046,69261 Chen Road Apt. 135,Wagnerport,Tennessee,2823,Yemen,Fiction,Books,2,323.41 USD,646.82 USD,2025-03-02
ORD-100235,Teresa Mason,theresa79@yahoo.com,347-458-2961,8590 Kathy View,Ericstad,Kentucky,73085,Falkland Islands (Malvinas),Biography,Books,1,436.53 USD,436.53 USD,2025-04-29
ORD-100236,Jimmy Olson,imoyer@hotmail.com,001-823-787-5180x5122,208 Jeffrey Centers Suite 593,Pattonmouth,Wisconsin,49875,United States of America,Biography,Books,4,111.39 USD,445.56 USD,2025-01-11
ORD-100237,Kendra Ortiz,brittany83@flores-deleon.com,+1-657-230-8928x9157,3690 Jeremy Oval,Joelberg,Kansas,35258,Switzerland,Smartphone,Electronics,2,410.71 USD,821.42 USD,2025-02-24
ORD-100238,Kathleen Cox,timothymarquez@yahoo.com,055-099-2172x791,9132 Heather Villages,West John,Hawaii,41590,Dominica,Perfume,Beauty,2,36.17 USD,72.34 USD,2025-03-07
ORD-100239,Scott Bennett,donna04@gmail.com,987-848-6950,8831 Hess Brooks,Wardborough,Kentucky,60454,Nigeria,Laptop,Electronics,2,405.00 USD,810.00 USD,2025-03-03
ORD-100240,Lori Walker,cevans@gmail.com,001-534-993-9131x571,06879 Jeremy Creek Suite 493,Calvinton,Colorado,6735,Brazil,Laptop,Electronics,5,386.42 USD,"1,932.10 USD",2025-05-10
ORD-100241,Dr. Debra Shaffer,joseph85@terry.com,522-886-8416x0558,8832 Kevin Route Suite 500,Philliphaven,Oklahoma,61480,Switzerland,Jacket,Clothing,4,409.88 USD,"1,639.52 USD",2025-03-03
ORD-100242,Laura Spencer,ujones@hotmail.com,536-186-2319x581,22415 Brooke Trafficway Apt. 235,West Dannyville,Louisiana,55000,Jordan,Jeans,Clothing,2,291.89 USD,583.78 USD,2025-02-03
ORD-100243,Joseph Johnson,marshalljacqueline@daniels.biz,+1-856-713-5727x48643,2140 Dunn Center,Walkerfort,Arkansas,16330,Congo,T-shirt,Clothing,5,148.62 USD,743.10 USD,2025-01-19
ORD-100244,Jennifer Aguilar,jeremiah51@yahoo.com,(004)690-4896x4416,2254 Gomez Ports,Port Megan,Kansas,66963,Vietnam,Non-fiction,Books,3,427.35 USD,"1,282.05 USD",2025-01-10
ORD-100245,Anna Adams,gdickerson@yahoo.com,+1-648-060-1428x7557,2171 Prince River,New Amanda,Virginia,75320,Andorra,Headphones,Electronics,1,409.50 USD,409.50 USD,2025-05-11
ORD-100246,Dennis Smith,davidavila@smith.com,+1-590-345-7546,0695 Patricia Overpass,East Pamelaport,Ohio,79902,Anguilla,Shampoo,Beauty,2,440.64 USD,881.28 USD,2025-02-05
